delivery_id,match_id,innings,over,ball,batter_id,bowler_id,non_striker_id,runs_off_bat,extras,wicket_type,dismissed_batter_id
3048,13,2,7,6,10,49,15,0,0,,
3049,13,2,8,1,10,49,15,0,0,,
3050,13,2,8,2,15,49,10,1,0,,
3051,13,2,8,3,15,49,10,6,0,,
3052,13,2,8,4,15,49,10,4,0,,
3053,13,2,8,5,15,49,10,0,0,,
3054,13,2,8,6,15,49,10,2,0,,
3055,13,2,9,1,15,49,10,2,0,,
3056,13,2,9,2,15,49,10,0,0,,
3057,13,2,9,3,10,49,4,1,0,hit wicket,15
3058,13,2,9,4,10,49,4,2,0,,
3059,13,2,9,5,10,49,4,0,0,,
3060,13,2,9,6,10,49,4,2,0,,
3061,13,2,10,1,10,49,4,6,0,,
3062,13,2,10,2,4,49,10,1,0,,
3063,13,2,10,3,4,49,10,0,0,,
3064,13,2,10,4,9,49,10,0,2,run out,4
3065,13,2,10,5,9,49,10,0,0,,
3066,13,2,10,6,9,49,10,2,0,,
3067,13,2,11,1,9,49,10,0,0,,
3068,13,2,11,2,9,49,10,4,0,,
3069,13,2,11,3,10,49,9,1,0,,
3070,13,2,11,4,10,49,9,0,0,,
3071,13,2,11,5,9,49,10,1,0,,
3072,13,2,11,6,9,49,10,0,0,,
3073,13,2,12,1,9,53,10,4,0,,
3074,13,2,12,2,9,53,10,0,0,,
3075,13,2,12,3,9,53,10,0,0,,
3076,13,2,12,4,9,53,10,6,0,,
3077,13,2,12,5,9,53,10,0,0,,
3078,13,2,12,6,9,53,10,0,0,,
3079,13,2,13,1,9,53,10,0,0,,
3080,13,2,13,2,9,53,10,0,0,,
3081,13,2,13,3,9,53,10,0,1,,
3082,13,2,13,4,9,53,10,2,0,,
3083,13,2,13,5,9,53,10,4,0,,
3084,13,2,13,6,9,53,10,0,0,,
3085,13,2,14,1,9,53,10,0,0,,
3086,13,2,14,2,9,53,10,0,0,,
3087,13,2,14,3,9,53,10,0,0,,
3088,13,2,14,4,10,53,9,1,1,,
3089,13,2,14,5,9,53,10,1,1,,
3090,13,2,14,6,9,53,10,0,0,,
3091,13,2,15,1,9,53,10,4,0,,
3092,13,2,15,2,9,53,10,0,0,,
3093,13,2,15,3,9,53,10,6,0,,
3094,13,2,15,4,9,53,10,0,0,,
3095,13,2,15,5,9,53,10,2,0,,
3096,13,2,15,6,9,53,10,2,0,,
3097,13,2,16,1,9,53,10,4,0,,
3098,13,2,16,2,10,53,9,1,0,,
3099,13,2,16,3,9,53,10,1,0,,
3100,13,2,16,4,9,53,10,0,0,,
3101,13,2,16,5,9,53,10,0,0,,
3102,13,2,16,6,10,53,9,1,0,,
3103,13,2,17,1,10,53,9,4,0,,
3104,13,2,17,2,10,53,9,0,0,,
3105,13,2,17,3,10,53,9,4,0,,
3106,13,2,17,4,10,53,9,4,2,,
3107,13,2,17,5,10,53,9,0,0,,
3108,13,2,17,6,10,53,9,0,1,,
3109,13,2,18,1,10,63,9,0,0,,
3110,13,2,18,2,14,63,9,0,0,hit wicket,10
3111,13,2,18,3,14,63,9,0,0,,
3112,13,2,18,4,14,63,9,4,0,,
3113,13,2,18,5,14,63,9,6,0,,
3114,13,2,18,6,14,63,9,0,0,,
3115,13,2,19,1,9,63,3,3,0,hit wicket,14
3116,13,2,19,2,3,63,9,1,0,,
3117,13,2,19,3,3,63,9,0,0,,
3118,13,2,19,4,3,63,9,0,0,,
3119,13,2,19,5,3,63,9,4,0,,
3120,13,2,19,6,9,63,3,1,0,,
3121,14,1,0,1,475,166,480,4,0,,
3122,14,1,0,2,475,166,480,0,1,,
3123,14,1,0,3,475,166,480,4,0,,
3124,14,1,0,4,475,166,480,4,0,,
3125,14,1,0,5,475,166,480,0,0,,
3126,14,1,0,6,475,166,480,0,0,,
3127,14,1,1,1,473,166,480,2,0,lbw,475
3128,14,1,1,2,473,166,480,0,0,,
3129,14,1,1,3,480,166,473,1,0,,
3130,14,1,1,4,480,166,473,0,0,,
3131,14,1,1,5,480,166,473,0,0,,
3132,14,1,1,6,480,166,473,2,0,,
3133,14,1,2,1,480,166,473,0,0,,
3134,14,1,2,2,480,166,473,0,0,,
3135,14,1,2,3,480,166,473,4,0,,
3136,14,1,2,4,480,166,473,0,0,,
3137,14,1,2,5,480,166,473,0,0,,
3138,14,1,2,6,480,166,473,0,0,,
3139,14,1,3,1,480,166,473,0,0,,
3140,14,1,3,2,480,166,473,0,0,,
3141,14,1,3,3,480,166,473,0,0,,
3142,14,1,3,4,473,166,480,1,0,,
3143,14,1,3,5,480,166,473,1,0,,
3144,14,1,3,6,480,166,473,6,0,,
3145,14,1,4,1,473,166,480,1,0,,
3146,14,1,4,2,473,166,480,6,0,,
3147,14,1,4,3,473,166,480,0,0,,
3148,14,1,4,4,473,166,480,0,0,,
3149,14,1,4,5,473,166,480,0,0,,
3150,14,1,4,6,473,166,480,0,0,,
3151,14,1,5,1,480,166,473,1,1,,
3152,14,1,5,2,480,166,473,0,0,,
3153,14,1,5,3,480,166,473,0,0,,
3154,14,1,5,4,480,166,473,4,0,,
3155,14,1,5,5,480,166,473,0,0,,
3156,14,1,5,6,480,166,473,0,0,,
3157,14,1,6,1,473,164,480,1,0,,
3158,14,1,6,2,473,164,480,0,0,,
3159,14,1,6,3,480,164,473,1,0,,
3160,14,1,6,4,480,164,473,4,0,,
3161,14,1,6,5,480,164,473,0,0,,
3162,14,1,6,6,473,164,467,5,0,stumped,480
3163,14,1,7,1,473,164,467,4,0,,
3164,14,1,7,2,473,164,467,4,0,,
3165,14,1,7,3,473,164,467,2,0,,
3166,14,1,7,4,473,164,467,6,2,,
3167,14,1,7,5,473,164,467,2,0,,
3168,14,1,7,6,473,164,467,0,0,,
3169,14,1,8,1,473,164,467,4,0,,
3170,14,1,8,2,473,164,467,0,0,,
3171,14,1,8,3,473,164,467,0,0,,
3172,14,1,8,4,473,164,467,0,0,,
3173,14,1,8,5,473,164,467,0,0,,
3174,14,1,8,6,473,164,467,4,0,,
3175,14,1,9,1,467,164,473,1,0,,
3176,14,1,9,2,467,164,473,0,0,,
3177,14,1,9,3,467,164,473,2,0,,
3178,14,1,9,4,467,164,473,2,0,,
3179,14,1,9,5,467,164,473,0,0,,
3180,14,1,9,6,473,164,467,1,0,,
3181,14,1,10,1,473,164,467,2,0,,
3182,14,1,10,2,473,164,467,4,0,,
3183,14,1,10,3,473,164,467,4,0,,
3184,14,1,10,4,473,164,467,0,0,,
3185,14,1,10,5,473,164,467,0,0,,
3186,14,1,10,6,473,164,467,0,0,,
3187,14,1,11,1,473,164,467,0,1,,
3188,14,1,11,2,473,164,467,0,0,,
3189,14,1,11,3,473,164,467,0,0,,
3190,14,1,11,4,473,164,467,0,0,,
3191,14,1,11,5,473,164,467,0,0,,
3192,14,1,11,6,473,164,467,0,0,,
3193,14,1,12,1,473,166,467,6,0,,
3194,14,1,12,2,473,166,467,0,0,,
3195,14,1,12,3,467,166,473,3,1,,
3196,14,1,12,4,467,166,473,2,0,,
3197,14,1,12,5,467,166,473,6,0,,
3198,14,1,12,6,467,166,473,0,0,,
3199,14,1,13,1,467,166,473,0,0,,
3200,14,1,13,2,473,166,467,1,0,,
3201,14,1,13,3,467,166,473,1,0,,
3202,14,1,13,4,467,166,473,0,0,,
3203,14,1,13,5,467,166,473,0,0,,
3204,14,1,13,6,467,166,473,0,0,,
3205,14,1,14,1,467,166,473,2,0,,
3206,14,1,14,2,467,166,473,0,0,,
3207,14,1,14,3,467,166,473,0,0,,
3208,14,1,14,4,467,166,473,2,0,,
3209,14,1,14,5,467,166,473,0,0,,
3210,14,1,14,6,467,166,473,0,0,,
3211,14,1,15,1,467,166,473,0,0,,
3212,14,1,15,2,467,166,473,4,1,,
3213,14,1,15,3,471,166,473,4,0,lbw,467
3214,14,1,15,4,471,166,473,0,0,,
3215,14,1,15,5,473,166,471,3,0,,
3216,14,1,15,6,473,166,471,2,0,,
3217,14,1,16,1,473,166,471,0,0,,
3218,14,1,16,2,473,166,471,2,0,,
3219,14,1,16,3,473,166,471,0,1,,
3220,14,1,16,4,473,166,471,2,0,,
3221,14,1,16,5,471,166,473,1,0,,
3222,14,1,16,6,473,166,471,1,0,,
3223,14,1,17,1,473,166,471,0,1,,
3224,14,1,17,2,471,166,473,1,0,,
3225,14,1,17,3,471,166,473,0,0,,
3226,14,1,17,4,471,166,473,0,0,,
3227,14,1,17,5,471,166,473,2,0,,
3228,14,1,17,6,471,166,473,0,0,,
3229,14,1,18,1,471,164,473,0,0,,
3230,14,1,18,2,471,164,473,0,0,,
3231,14,1,18,3,471,164,473,4,0,,
3232,14,1,18,4,471,164,473,0,0,,
3233,14,1,18,5,471,164,473,0,0,,
3234,14,1,18,6,471,164,473,0,0,,
3235,14,1,19,1,471,164,473,0,0,,
3236,14,1,19,2,471,164,473,0,0,,
3237,14,1,19,3,471,164,473,6,0,,
3238,14,1,19,4,471,164,473,0,0,,
3239,14,1,19,5,471,164,473,0,0,,
3240,14,1,19,6,473,164,471,1,0,,
3241,14,2,0,1,171,476,166,1,0,,
3242,14,2,0,2,171,476,166,2,0,,
3243,14,2,0,3,171,476,166,6,0,,
3244,14,2,0,4,171,476,166,0,1,,
3245,14,2,0,5,171,476,166,0,0,,
3246,14,2,0,6,171,476,166,0,0,,
3247,14,2,1,1,171,476,166,6,2,,
3248,14,2,1,2,171,476,166,0,0,,
3249,14,2,1,3,171,476,166,0,0,,
3250,14,2,1,4,166,476,171,1,0,,
3251,14,2,1,5,171,476,166,1,0,,
3252,14,2,1,6,171,476,166,0,0,,
3253,14,2,2,1,171,476,166,0,1,,
3254,14,2,2,2,171,476,166,4,0,,
3255,14,2,2,3,171,476,166,0,0,,
3256,14,2,2,4,171,476,166,4,0,,
3257,14,2,2,5,171,476,166,6,0,,
3258,14,2,2,6,166,476,171,1,0,,
3259,14,2,3,1,166,476,171,6,0,,
3260,14,2,3,2,166,476,171,4,0,,
3261,14,2,3,3,171,476,166,1,0,,
3262,14,2,3,4,171,476,166,0,0,,
3263,14,2,3,5,166,476,171,1,0,,
3264,14,2,3,6,166,476,171,4,0,,
3265,14,2,4,1,166,476,171,4,0,,
3266,14,2,4,2,166,476,171,4,0,,
3267,14,2,4,3,166,476,171,4,0,,
3268,14,2,4,4,166,476,171,0,0,,
3269,14,2,4,5,171,476,166,3,2,,
3270,14,2,4,6,171,476,166,0,0,,
3271,14,2,5,1,171,476,166,4,0,,
3272,14,2,5,2,168,476,166,6,0,hit wicket,171
3273,14,2,5,3,168,476,166,4,2,,
3274,14,2,5,4,168,476,166,0,0,,
3275,14,2,5,5,168,476,166,2,0,,
3276,14,2,5,6,166,476,176,1,0,run out,168
3277,14,2,6,1,166,480,176,2,0,,
3278,14,2,6,2,166,480,176,2,0,,
3279,14,2,6,3,166,480,176,4,0,,
3280,14,2,6,4,166,480,176,2,0,,
3281,14,2,6,5,166,480,176,2,0,,
3282,14,2,6,6,166,480,176,2,0,,
3283,14,2,7,1,166,480,176,0,0,,
3284,14,2,7,2,166,480,176,0,0,,
3285,14,2,7,3,166,480,176,0,0,,
3286,14,2,7,4,166,480,176,2,0,,
3287,14,2,7,5,166,480,176,0,0,,
3288,14,2,7,6,166,480,176,0,0,,
3289,14,2,8,1,166,480,176,0,0,,
3290,14,2,8,2,176,480,166,1,0,,
3291,14,2,8,3,176,480,166,2,0,,
3292,14,2,8,4,176,480,166,2,0,,
3293,14,2,8,5,166,480,176,3,0,,
3294,14,2,8,6,166,480,176,4,0,,
3295,14,2,9,1,166,480,176,4,0,,
3296,14,2,9,2,166,480,176,0,0,,
3297,14,2,9,3,166,480,176,4,0,,
3298,14,2,9,4,166,480,176,4,2,,
3299,14,2,9,5,176,480,166,1,0,,
3300,14,2,9,6,176,480,166,0,1,,
3301,14,2,10,1,176,480,166,4,0,,
3302,14,2,10,2,176,480,166,0,0,,
3303,14,2,10,3,176,480,166,0,0,,
3304,14,2,10,4,166,480,176,1,0,,
3305,14,2,10,5,166,480,176,0,0,,
3306,14,2,10,6,176,480,166,1,0,,
3307,14,2,11,1,176,480,166,4,0,,
3308,14,2,11,2,162,480,166,2,0,hit wicket,176
3309,14,2,11,3,166,480,162,5,0,,
3310,14,2,11,4,166,480,162,6,0,,
3311,14,2,11,5,166,480,162,0,0,,
3312,14,2,11,6,166,480,162,0,0,,
3313,14,2,12,1,166,469,162,0,1,,
3314,14,2,12,2,162,469,167,1,0,stumped,166
3315,14,2,12,3,167,469,162,1,0,,
3316,14,2,12,4,167,469,162,4,0,,
3317,14,2,12,5,167,469,162,0,0,,
3318,14,2,12,6,162,469,167,1,0,,
3319,14,2,13,1,167,469,162,1,0,,
3320,14,2,13,2,162,469,167,1,0,,
3321,14,2,13,3,162,469,167,0,0,,
3322,14,2,13,4,162,469,167,0,0,,
3323,14,2,13,5,167,469,162,1,0,,
3324,14,2,13,6,167,469,162,4,0,,
3325,14,2,14,1,162,469,167,3,0,,
3326,14,2,14,2,162,469,167,0,0,,
3327,14,2,14,3,162,469,167,0,0,,
3328,14,2,14,4,162,469,167,0,1,,
3329,14,2,14,5,162,469,167,4,0,,
3330,14,2,14,6,167,469,162,1,0,,
3331,14,2,15,1,167,469,162,6,1,,
3332,14,2,15,2,167,469,162,0,2,,
3333,14,2,15,3,167,469,162,0,0,,
3334,14,2,15,4,167,469,162,0,1,,
3335,14,2,15,5,162,469,167,1,0,,
3336,14,2,15,6,162,469,167,2,0,,
3337,14,2,16,1,162,469,167,0,0,,
3338,14,2,16,2,162,469,167,0,0,,
3339,14,2,16,3,167,469,162,1,0,,
3340,14,2,16,4,167,469,162,2,0,,
3341,14,2,16,5,162,469,167,1,0,,
3342,14,2,16,6,162,469,167,6,0,,
3343,14,2,17,1,162,469,167,2,0,,
3344,14,2,17,2,162,469,167,0,0,,
3345,14,2,17,3,162,469,167,0,0,,
3346,14,2,17,4,162,469,167,2,0,,
3347,14,2,17,5,162,469,167,0,0,,
3348,14,2,17,6,162,469,167,0,1,,
3349,14,2,18,1,167,465,162,3,2,,
3350,14,2,18,2,167,465,162,4,0,,
3351,14,2,18,3,175,465,162,0,0,run out,167
3352,14,2,18,4,175,465,162,0,0,,
3353,14,2,18,5,162,465,175,3,0,,
3354,14,2,18,6,162,465,175,0,0,,
3355,14,2,19,1,162,465,175,2,1,,
3356,14,2,19,2,175,465,162,5,1,,
3357,14,2,19,3,175,465,162,0,1,,
3358,14,2,19,4,175,465,162,0,2,,
3359,14,2,19,5,175,465,162,0,0,,
3360,14,2,19,6,162,465,175,1,0,,
3361,15,1,0,1,352,371,339,0,0,,
3362,15,1,0,2,352,371,339,0,0,,
3363,15,1,0,3,352,371,339,0,0,,
3364,15,1,0,4,339,371,352,1,0,,
3365,15,1,0,5,352,371,339,1,0,,
3366,15,1,0,6,352,371,339,2,0,,
3367,15,1,1,1,352,371,339,2,1,,
3368,15,1,1,2,352,371,339,2,0,,
3369,15,1,1,3,352,371,339,0,0,,
3370,15,1,1,4,352,371,339,0,2,,
3371,15,1,1,5,339,371,352,1,1,,
3372,15,1,1,6,352,371,339,1,0,,
3373,15,1,2,1,339,371,352,3,0,,
3374,15,1,2,2,339,371,352,6,0,,
3375,15,1,2,3,339,371,352,6,1,,
3376,15,1,2,4,339,371,352,0,0,,
3377,15,1,2,5,339,371,352,0,0,,
3378,15,1,2,6,339,371,352,0,0,,
3379,15,1,3,1,339,371,352,0,0,,
3380,15,1,3,2,352,371,339,1,0,,
3381,15,1,3,3,352,371,339,0,0,,
3382,15,1,3,4,352,371,339,4,0,,
3383,15,1,3,5,352,371,339,6,0,,
3384,15,1,3,6,352,371,339,0,0,,
3385,15,1,4,1,352,371,339,2,0,,
3386,15,1,4,2,352,371,339,4,0,,
3387,15,1,4,3,339,371,344,1,0,lbw,352
3388,15,1,4,4,339,371,344,0,0,,
3389,15,1,4,5,339,371,344,2,0,,
3390,15,1,4,6,339,371,344,0,0,,
3391,15,1,5,1,339,371,344,4,0,,
3392,15,1,5,2,339,371,344,0,0,,
3393,15,1,5,3,339,371,344,0,0,,
3394,15,1,5,4,339,371,344,0,0,,
3395,15,1,5,5,339,371,344,0,0,,
3396,15,1,5,6,344,371,339,1,0,,
3397,15,1,6,1,344,383,339,6,0,,
3398,15,1,6,2,344,383,339,0,0,,
3399,15,1,6,3,344,383,339,0,0,,
3400,15,1,6,4,344,383,339,0,0,,
3401,15,1,6,5,344,383,339,0,0,,
3402,15,1,6,6,344,383,339,0,0,,
3403,15,1,7,1,344,383,339,0,0,,
3404,15,1,7,2,344,383,339,2,0,,
3405,15,1,7,3,344,383,339,0,0,,
3406,15,1,7,4,344,383,339,2,0,,
3407,15,1,7,5,344,383,339,6,0,,
3408,15,1,7,6,344,383,339,0,0,,
3409,15,1,8,1,344,383,339,0,0,,
3410,15,1,8,2,344,383,339,4,0,,
3411,15,1,8,3,344,383,339,4,0,,
3412,15,1,8,4,344,383,339,0,2,,
3413,15,1,8,5,339,383,344,1,0,,
3414,15,1,8,6,344,383,339,5,0,,
3415,15,1,9,1,344,383,339,0,0,,
3416,15,1,9,2,339,383,344,1,0,,
3417,15,1,9,3,344,383,339,1,0,,
3418,15,1,9,4,339,383,344,3,0,,
3419,15,1,9,5,339,383,344,0,0,,
3420,15,1,9,6,339,383,344,0,1,,
3421,15,1,10,1,339,383,344,2,0,,
3422,15,1,10,2,339,383,344,4,0,,
3423,15,1,10,3,339,383,344,0,0,,
3424,15,1,10,4,339,383,344,4,0,,
3425,15,1,10,5,339,383,344,2,0,,
3426,15,1,10,6,339,383,344,0,0,,
3427,15,1,11,1,339,383,344,0,0,,
3428,15,1,11,2,338,383,344,0,0,caught,339
3429,15,1,11,3,338,383,344,0,0,,
3430,15,1,11,4,338,383,344,0,0,,
3431,15,1,11,5,338,383,344,0,0,,
3432,15,1,11,6,338,383,344,0,0,,
3433,15,1,12,1,338,379,344,0,0,,
3434,15,1,12,2,344,379,338,1,0,,
3435,15,1,12,3,344,379,338,4,0,,
3436,15,1,12,4,344,379,338,0,0,,
3437,15,1,12,5,338,379,344,1,0,,
3438,15,1,12,6,338,379,344,0,0,,
3439,15,1,13,1,338,379,344,0,0,,
3440,15,1,13,2,338,379,344,2,0,,
3441,15,1,13,3,338,379,344,0,2,,
3442,15,1,13,4,338,379,344,4,0,,
3443,15,1,13,5,338,379,344,0,0,,
3444,15,1,13,6,338,379,344,2,0,,
3445,15,1,14,1,337,379,344,2,2,hit wicket,338
3446,15,1,14,2,337,379,344,4,0,,
3447,15,1,14,3,337,379,344,0,0,,
3448,15,1,14,4,337,379,344,0,0,,
3449,15,1,14,5,337,379,344,0,2,,
3450,15,1,14,6,337,379,344,0,0,,
3451,15,1,15,1,344,379,337,1,0,,
3452,15,1,15,2,344,379,337,6,0,,
3453,15,1,15,3,344,379,337,4,0,,
3454,15,1,15,4,344,379,337,0,0,,
3455,15,1,15,5,344,379,337,0,0,,
3456,15,1,15,6,344,379,337,0,0,,
3457,15,1,16,1,344,379,337,6,0,,
3458,15,1,16,2,344,379,337,2,0,,
3459,15,1,16,3,344,379,337,0,0,,
3460,15,1,16,4,344,379,337,6,2,,
3461,15,1,16,5,344,379,337,4,0,,
3462,15,1,16,6,344,379,337,0,0,,
3463,15,1,17,1,344,379,337,0,0,,
3464,15,1,17,2,344,379,337,2,0,,
3465,15,1,17,3,344,379,337,0,0,,
3466,15,1,17,4,337,379,344,1,2,,
3467,15,1,17,5,337,379,344,0,0,,
3468,15,1,17,6,337,379,344,4,0,,
3469,15,1,18,1,337,375,344,2,0,,
3470,15,1,18,2,337,375,344,4,0,,
3471,15,1,18,3,344,375,337,5,0,,
3472,15,1,18,4,344,375,337,6,0,,
3473,15,1,18,5,350,375,337,0,1,lbw,344
3474,15,1,18,6,337,375,350,1,0,,
3475,15,1,19,1,350,375,337,1,1,,
3476,15,1,19,2,350,375,337,0,0,,
3477,15,1,19,3,350,375,337,2,0,,
3478,15,1,19,4,350,375,337,0,0,,
3479,15,1,19,5,350,375,337,0,0,,
3480,15,1,19,6,350,375,337,0,1,,
3481,15,2,0,1,381,341,370,0,0,,
3482,15,2,0,2,381,341,370,0,0,,
3483,15,2,0,3,381,341,370,0,0,,
3484,15,2,0,4,381,341,370,0,0,,
3485,15,2,0,5,370,341,381,1,0,,
3486,15,2,0,6,370,341,381,4,0,,
3487,15,2,1,1,370,341,381,4,1,,
3488,15,2,1,2,370,341,381,4,0,,
3489,15,2,1,3,381,341,370,1,0,,
3490,15,2,1,4,381,341,370,2,0,,
3491,15,2,1,5,381,341,370,0,2,,
3492,15,2,1,6,370,341,381,1,0,,
3493,15,2,2,1,381,341,370,1,0,,
3494,15,2,2,2,381,341,370,0,0,,
3495,15,2,2,3,381,341,370,0,0,,
3496,15,2,2,4,381,341,370,0,0,,
3497,15,2,2,5,381,341,370,4,2,,
3498,15,2,2,6,381,341,370,0,0,,
3499,15,2,3,1,381,341,370,0,0,,
3500,15,2,3,2,381,341,370,0,0,,
3501,15,2,3,3,370,341,381,1,0,,
3502,15,2,3,4,370,341,381,0,1,,
3503,15,2,3,5,381,341,370,1,0,,
3504,15,2,3,6,370,341,381,5,0,,
3505,15,2,4,1,370,341,381,2,0,,
3506,15,2,4,2,370,341,381,4,0,,
3507,15,2,4,3,370,341,381,2,0,,
3508,15,2,4,4,370,341,381,4,0,,
3509,15,2,4,5,370,341,381,4,0,,
3510,15,2,4,6,372,341,381,2,0,stumped,370
3511,15,2,5,1,372,341,381,0,1,,
3512,15,2,5,2,372,341,381,4,0,,
3513,15,2,5,3,372,341,381,4,0,,
3514,15,2,5,4,372,341,381,0,2,,
3515,15,2,5,5,372,341,381,0,0,,
3516,15,2,5,6,372,341,381,6,0,,
3517,15,2,6,1,372,346,381,0,0,,
3518,15,2,6,2,372,346,381,2,0,,
3519,15,2,6,3,372,346,381,0,0,,
3520,15,2,6,4,372,346,381,0,0,,
3521,15,2,6,5,372,346,381,6,0,,
3522,15,2,6,6,372,346,381,4,0,,
3523,15,2,7,1,381,346,372,1,0,,
3524,15,2,7,2,381,346,372,0,0,,
3525,15,2,7,3,381,346,372,0,0,,
3526,15,2,7,4,379,346,372,0,0,caught,381
3527,15,2,7,5,379,346,372,0,0,,
3528,15,2,7,6,379,346,372,0,0,,
3529,15,2,8,1,372,346,379,1,0,,
3530,15,2,8,2,372,346,379,2,1,,
3531,15,2,8,3,372,346,379,4,0,,
3532,15,2,8,4,372,346,379,0,0,,
3533,15,2,8,5,372,346,379,4,0,,
3534,15,2,8,6,379,346,372,3,0,,
3535,15,2,9,1,379,346,372,0,0,,
3536,15,2,9,2,379,346,372,0,0,,
3537,15,2,9,3,379,346,372,0,0,,
3538,15,2,9,4,379,346,372,0,0,,
3539,15,2,9,5,372,346,379,3,0,,
3540,15,2,9,6,372,346,379,6,0,,
3541,15,2,10,1,372,346,379,0,0,,
3542,15,2,10,2,372,346,379,0,0,,
3543,15,2,10,3,372,346,379,0,0,,
3544,15,2,10,4,372,346,379,0,0,,
3545,15,2,10,5,372,346,379,0,0,,
3546,15,2,10,6,372,346,379,0,1,,
3547,15,2,11,1,379,346,372,1,0,,
3548,15,2,11,2,379,346,372,0,0,,
3549,15,2,11,3,379,346,372,2,0,,
3550,15,2,11,4,379,346,372,4,2,,
3551,15,2,11,5,372,346,379,1,0,,
3552,15,2,11,6,372,346,379,0,0,,
3553,15,2,12,1,372,343,379,6,0,,
3554,15,2,12,2,379,343,372,1,0,,
3555,15,2,12,3,379,343,372,0,0,,
3556,15,2,12,4,379,343,372,0,0,,
3557,15,2,12,5,379,343,372,0,0,,
3558,15,2,12,6,379,343,372,0,0,,
3559,15,2,13,1,379,343,372,2,0,,
3560,15,2,13,2,379,343,372,2,0,,
3561,15,2,13,3,372,343,379,1,1,,
3562,15,2,13,4,372,343,379,0,0,,
3563,15,2,13,5,379,343,372,1,0,,
3564,15,2,13,6,379,343,372,4,1,,
3565,15,2,14,1,372,343,379,1,0,,
3566,15,2,14,2,372,343,379,0,0,,
3567,15,2,14,3,372,343,379,0,0,,
3568,15,2,14,4,379,343,372,1,0,,
3569,15,2,14,5,379,343,372,2,0,,
3570,15,2,14,6,379,343,372,2,0,,
3571,15,2,15,1,372,343,379,1,0,,
3572,15,2,15,2,372,343,379,0,1,,
3573,15,2,15,3,379,343,372,5,0,,
3574,15,2,15,4,372,343,379,1,0,,
3575,15,2,15,5,372,343,379,0,0,,
3576,15,2,15,6,372,343,379,4,0,,
3577,15,2,16,1,372,343,379,0,0,,
3578,15,2,16,2,379,343,372,1,0,,
3579,15,2,16,3,379,343,372,0,0,,
3580,15,2,16,4,379,343,372,6,0,,
3581,15,2,16,5,379,343,372,0,1,,
3582,15,2,16,6,380,343,372,0,0,stumped,379
3583,15,2,17,1,380,343,372,0,0,,
3584,15,2,17,2,372,343,380,1,0,,
3585,15,2,17,3,372,343,380,6,0,,
3586,15,2,17,4,372,343,380,0,0,,
3587,15,2,17,5,372,343,380,0,0,,
3588,15,2,17,6,372,343,380,0,0,,
3589,15,2,18,1,380,338,372,1,1,,
3590,15,2,18,2,372,338,380,3,0,,
3591,15,2,18,3,372,338,380,0,0,,
3592,15,2,18,4,372,338,380,4,0,,
3593,15,2,18,5,372,338,380,6,1,,
3594,15,2,18,6,372,338,380,4,0,,
3595,15,2,19,1,372,338,380,0,0,,
3596,15,2,19,2,372,338,380,0,0,,
3597,15,2,19,3,372,338,380,4,0,,
3598,15,2,19,4,372,338,380,0,1,,
3599,15,2,19,5,380,338,372,3,1,,
3600,15,2,19,6,380,338,372,4,0,,
3601,16,1,0,1,459,317,464,2,0,,
3602,16,1,0,2,459,317,464,0,0,,
3603,16,1,0,3,464,317,459,1,0,,
3604,16,1,0,4,464,317,459,0,0,,
3605,16,1,0,5,464,317,459,0,0,,
3606,16,1,0,6,464,317,459,2,0,,
3607,16,1,1,1,464,317,459,0,0,,
3608,16,1,1,2,464,317,459,0,0,,
3609,16,1,1,3,459,317,464,1,0,,
3610,16,1,1,4,459,317,464,0,0,,
3611,16,1,1,5,459,317,464,0,0,,
3612,16,1,1,6,459,317,464,4,0,,
3613,16,1,2,1,459,317,464,0,0,,
3614,16,1,2,2,464,317,459,1,0,,
3615,16,1,2,3,464,317,459,0,0,,
3616,16,1,2,4,464,317,459,0,0,,
3617,16,1,2,5,459,317,452,1,0,run out,464
3618,16,1,2,6,459,317,452,4,0,,
3619,16,1,3,1,459,317,452,4,0,,
3620,16,1,3,2,459,317,452,0,0,,
3621,16,1,3,3,459,317,452,0,1,,
3622,16,1,3,4,459,317,452,0,0,,
3623,16,1,3,5,459,317,452,0,1,,
3624,16,1,3,6,459,317,452,2,1,,
3625,16,1,4,1,459,317,452,4,0,,
3626,16,1,4,2,459,317,452,0,0,,
3627,16,1,4,3,459,317,452,0,0,,
3628,16,1,4,4,456,317,452,2,0,hit wicket,459
3629,16,1,4,5,456,317,452,0,0,,
3630,16,1,4,6,452,317,456,1,0,,
3631,16,1,5,1,452,317,456,0,0,,
3632,16,1,5,2,456,317,452,1,0,,
3633,16,1,5,3,452,317,456,5,0,,
3634,16,1,5,4,452,317,456,0,0,,
3635,16,1,5,5,452,317,456,0,0,,
3636,16,1,5,6,452,317,456,4,0,,
3637,16,1,6,1,452,305,456,4,0,,
3638,16,1,6,2,452,305,456,0,0,,
3639,16,1,6,3,452,305,456,4,0,,
3640,16,1,6,4,456,305,452,3,0,,
3641,16,1,6,5,456,305,452,0,0,,
3642,16,1,6,6,456,305,452,0,1,,
3643,16,1,7,1,456,305,452,0,0,,
3644,16,1,7,2,452,305,456,1,1,,
3645,16,1,7,3,456,305,452,5,1,,
3646,16,1,7,4,456,305,452,0,0,,
3647,16,1,7,5,456,305,452,0,0,,
3648,16,1,7,6,456,305,452,0,0,,
